Duplicate,Name,Type,Full Description (Small paragraph),Description,Website,Industry (Practice Area),L1 (Auto-generated Feed Name),Top Feed Name (Cluster),Score (Tracxn),Archive Challenge (Narrative),Secondary Narrative,Challenge (Tier 1) ,Solution Space (Tier 2) ,Archive Solution Space (Cluster),Founded,Headcount (High Potential),Country,Funded,Funding Stage,Total Funding (USD),Maturity,Latest Funding Date,Year Founded Score,Year Founded Weighting,Headcount Score,Headcount Weighting,Funding Stage Score,Funding Stage Weighting,TRL Score,TRL Weighting,Total Score,Result,Owner,Relevance,Post it,Wild Card (Highly Innovative),Potential Hero?,Hero,Inc. Compass,Diaa Add. Compass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Enerfip,Startup,"Enerfip is a P2P lending platform for renewable energy projects including solar, wind, hydro, biomass and marine energy. The project pays interest to the investors through production of energy. The returns received by the investors can either be reinvested in other energy projects or withdrawn.",P2P lending platform for renewable energy projects,enerfip.fr,"FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Alternative Lending
 Renewable Energy Tech",Alternative Lending,48.79,(3) Economic & Regulatory Incentive,,Use Less,Funding Upgrades,Crowdfunding,2014,,France,Yes,Seed,"$1,689,424",Emerging,"Wednesday, 3 July 2019",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,Henri,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Tarentum,Startup,"Analytics solution for multiple industries. It provides businesses and corporate clients with data insights that enable the implementation of end-to-end strategies. The company incorporates the use of artificial intelligence and machine learning to provide customer analytics for the gaming industry, cash management for retail banking, forecasting for the renewable energy industry, and online engagement prediction for the e-commerce industry. The company is specialized in technologies including time series forecast, predictive analytics, clustering and segmentation, NLP, demand prediction, probabilistic modeling, and behavior analysis.",Analytics solution for multiple industries,tarentum.io,"Enterprise Applications
 FinTech
 Gaming
 Technology","Business Intelligence
 Banking Tech
 Gaming Tech
 Natural Language Processing",Business Intelligence,47.09,(3) Economic & Regulatory Incentive,,Use Less,Covering FInancial Risk,Financial Intelligence & Decision Making,2017,,Turkey,Yes,Seed,"$2,152,471",Nascent,"Monday, 31 May 2021",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Carbon Collective,Startup,"Online platform for green investments. It helps in portfolio management by investing in stocks focused on climatic changes and a low-carbon economy, green bonds, sustainable ETFs, treasury bonds, and more. It offers a tracker for impact investment and performance management.",Online platform for green investments,carboncollective.co,FinTech,Investment Tech,Investment Tech,45.99,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Investment Platforms,2020,,United Kingdom,Yes,Seed,"$2,200,000",Nascent,"Thursday, 28 April 2022",0.2,0.3,,0,0.2,0.7,,0,0.2,Nascent,,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Datia,Startup,"Datia is a financial planning platform for investing in sustainable funds. It provides tools to access investment data affecting the environment, access portfolios, and develop strategies for social impact investments. The application can be accessed on iOS devices.",Financial planning and advisory platform (Investing in sustainable funds/ social impact investments),datia.app,FinTech,Investment Tech,Investment Tech,45.62,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Investment Platforms,2019,,Sweden,Yes,Seed,"$3,400,000",Nascent,"Tuesday, 7 June 2022",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Helios,Startup,"Provider of a digital bank for consumers. It offers services such as deposit accounts, debit cards for online/offline purchases, money transfers, and more. It compensates for the CO2 impact of every transaction. It also provides tools for monitoring transactions & carbon footprints.",Provider of a digital bank for consumers. It compensates for the CO2 impact of every transaction. It also provides tools for monitoring transactions & carbon footprints.,helios.do,FinTech,Banking Tech,Banking Tech,42.83,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Banking Solutions,2019,,France,Yes,Seed,"$9,715,590",Nascent,"Monday, 25 April 2022",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,Henri,,Yes,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,GoParity,Startup,"Online crowdlending platform for solar project financing. It allows users to lend money to organizations, reinvest the money, and more. It also provides consultation and assistance services for project development.",Online crowdlending platform for solar project financing,goparity.com,"FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Alternative Lending
 Renewable Energy Tech",Alternative Lending,41.5,(3) Economic & Regulatory Incentive,,Use Less,Funding Upgrades,Crowdfunding,2016,,Portugal,Yes,Seed,"$243,488",Nascent,"Tuesday, 8 June 2021",0.7,0.3,,0,0.2,0.7,,0,0.35,Nascent,Henri,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Ecrowd Invest,Startup,"Ecrowd Invest is a P2B Crowdlending platform that allows investors to earn passive income by investing in loans to projects with positive social impact. It connects owners of energy and telecom projects with investors the looking for smarter alternatives to invest. By investing in these projects, they contribute towards better energy models and improved telecom infrastructures while creating wealth and welfare in their communities. It allows a minimum investment of 50 €.",P2B lending platform. Ecrowd Invest is a P2B Crowdlending platform that allows investors to earn passive income by investing in loans to projects with positive social impact.,ecrowdinvest.com,FinTech,Alternative Lending,Alternative Lending,41.24,(3) Economic & Regulatory Incentive,,Use Less,Funding Upgrades,Crowdfunding,2014,,Spain,Yes,Seed,"$496,744",Emerging,"Friday, 25 November 2016",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,Henri,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,enmacc,Startup,enmacc is a developer of OTC energy trading platforms. Its products include entender - Independent tendering platform for standard & non-standard energy products in Germany and enmarket - Independent price umbrella and open marketplace for the bilateral trading of Strom & Gas standard products.,Developer of OTC energy trading platforms,enmacc.de,"FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Investment Tech
 Smart Grid",Investment Tech,40.81,(5) Micro@Scale,,Scale Local,Sharing & Trading Clean Energy,Sharing & Trading Clean Energy,2015,,Germany,Yes,Series A,"$10,996,430",Emerging,"Monday, 29 July 2019",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Grunfin,Startup,"A sustainable, values-driven investment portfolio – easy and accessible for everyone. Allow users to earn market returns while making a positive impact on the world.",Online platform for impactful sustainable investments,grunfin.com,FinTech,Investment Tech,Investment Tech,38.96,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Investment Platforms,2020,,Estonia,Yes,Seed,"$2,300,000",Nascent,"Tuesday, 26 October 2021",0.2,0.3,,0,0.2,0.7,,0,0.2,Nascent,Henri,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Ecolytiq,Startup,"Provider of an environment-based payment solution for consumers as well as businesses. It features climate change solutions, customer engagement, additional revenue via promotion, and branding solutions. Its service pricing is categorized on the basis of the SaaS platform, on-premise software, a brandable app to provide customizable B2C applications, and market packages.",Provider of an environment-based payment solution for consumers as well as businesses,ecolytiq.com,FinTech,Banking Tech,Banking Tech,38.41,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Banking Solutions,2019,,Germany,Yes,Series B,"$14,487,795",Emerging,"Monday, 30 May 2022",0.5,0.3,,0,0.4,0.7,,0,0.43,Emerging,Henri,,Yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,TRINE,Startup,TRINE is a crowdfunding platform for solar projects. Assists individuals to invest money in solar projects in which user can invest a minimum amount of €25. The amount is transferred to an e-wallet & once the funding completes solar projects are installed. Users are supplied with solar power and need to pay for the power through micro-payments. The invested amount is credited with interest to the e-wallet where users can choose to withdraw or reinvest the fund in other projects.,Crowd funding company for solar projects,trine.com,"Enterprise Applications
 FinTech
 FinTech
 FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Nonprofit Tech
 Alternative Lending
 Investment Tech
 Crowdfunding
 Renewable Energy Tech",Nonprofit Tech,38.26,(3) Economic & Regulatory Incentive,(6) Social Movement,,,,2015,,Sweden,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Bageera,Startup,"Online investment platform for natural capital assets. The platform allows investors of any size to invest in sustainable assets and address major societal challenges, such as food security, climate change, water security, human health, among others.","Online investment platform for natural capital assets. The platform allows investors of any size to invest in sustainable assets and address major societal challenges, such as food security, climate change, water security, human health, among others.",bageera.co,FinTech,Investment Tech,Investment Tech,36.76,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Investment Platforms,2021,,United Kingdom,Yes,Seed,"$671,042",Nascent,"Tuesday, 23 November 2021",0.2,0.3,,0,0.2,0.7,,0,0.2,Nascent,,,Yes,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Fundeen,Startup,"Fundeen is a crowdfunding platform for making investments in renewable energy projects. The platform allows individuals to make investments in renewable energy projects such as solar energy, wind energy, hydro energy, etc. Users need to create an account on the platform, validate their information such as ID, address, etc., and deposit the funds online to make an investment in the selected project.",Crowdfunding platform for renewable energy projects,fundeen.com,"FinTech
 FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Alternative Lending
 Crowdfunding
 Renewable Energy Tech",Alternative Lending,35.08,(3) Economic & Regulatory Incentive,,,,,2017,,Spain,Yes,Funding Raised,,Mature,"Tuesday, 2 April 2019",0.7,0.3,,0,0.7,0.7,,0,0.7,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,ZonnepanelenDelen,Startup,"ZonnepanelenDelen is a solar crowdfunding platform that provides options to its users to invest in solar projects which are uploaded on their platform. The user needs to sign-up and select the project of their choice, post which the payment is delivered online, once it is done, user can track the generation of the project and receive regular income based on the generation from the project. There is an option of refund in-case the project does not meet its investment target.",Solar project crowdfunding platform,zonnepanelendelen.nl,"FinTech
 FinTech
 FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Alternative Lending
 Investment Tech
 Crowdfunding
 Renewable Energy Tech",Alternative Lending,33.38,(3) Economic & Regulatory Incentive,,,,,2012,,Netherlands,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,AMPnet,Startup,"Integrated software suite for crowdlending and crowd investment. It enables users to build an investment & tokenization platform for sectors such as renewable energy, commercial real estate, and more. Its features are blockchain-based investments, two-factor authentication, KYC with iD scanning & facial recognition, payments via fiat & cryptocurrencies, and more.",Integrated software suite for crowdlending and crowd investment,ampnet.io,"FinTech
 FinTech","Investment Tech
 Crowdfunding",Investment Tech,31.31,Other,,,,,2018,,Croatia,Yes,Seed,"$423,920",Nascent,"Friday, 27 March 2020",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,Henri,,No,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Pontio,Startup,Point of sale financing platform for energy-efficient products. It offers a solution that enables energy transition contractors to provide buy now pay later options to the end customers. It also enables businesses to integrate multiple credit institutions and lenders for providing customized digital financing options to the buyers.,Point of sale financing platform for energy-efficient products,gopontio.com,FinTech,Alternative Lending,Alternative Lending,31.22,(3) Economic & Regulatory Incentive,,,,,2021,,Spain,Yes,Funding Raised,,Emerging,,0.2,0.3,,0,0.7,0.7,,0,0.55,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,enOware,Startup,Sensor systems for smart cities and geothermal monitoring,"Sensor systems for smart cities and geothermal monitoring. Its product line includes multiple sensor systemsGEOsniff, INDUsniff - sensors for pipe system monitoring, ENOsniff - system for environmental monitoring, YouFootPrint - monitoring portal for measurement data, and more.",enoware.de,"Energy Tech
Environment Tech
Sustainability Tech
Semiconductors","Renewable Energy Tech
Sensors","Renewable Energy Tech
Sensors",38.01,(5) Micro@Scale,,,,,2014,,Germany,Yes,Seed,,Emerging,"Thursday, 22 October 2015",1,0.3,,0,0.2,0.7,,0,0.44,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,GreenGrowth,Startup,"Online platform for impact investments. The company offers a platform for sustainable investments. It allows users to invest in companies solving the planet’s environmental challenges, from plastic and water waste to rising carbon emissions.",Online platform for impact investments,greengrowth.co.uk,FinTech,Investment Tech,Investment Tech,29.05,(3) Economic & Regulatory Incentive,,Use Less,Incentivising Upgrades,Green Investment Platforms,2019,,United Kingdom,Yes,Seed,"$325,331",Nascent,"Tuesday, 24 May 2022",0.5,0.3,,0,0.2,0.7,,0,0.29,Nascent,,,Yes,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Peculium,Startup,"AI-based savings and crypto investment platform for individuals, brokers and financial institutions. It enables Instant high-yields on stablecoins through its 'EARN' account.","AI-based savings and crypto investment platform for individuals, brokers and financial institutions",peculium.io,"Technology
 Blockchain Technology
 FinTech
 Blockchain Technology","Blockchain Infrastructure
 Cryptocurrencies",Blockchain Infrastructure,15.74,(1) Solving for Complexity,,,,,2017,,"France
 Luxembourg",Yes,Undisclosed,,Nascent,,0.7,0.3,,0,0,0.7,,0,0.21,Nascent,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,MYMPACT,Startup,"Open banking platform for individuals. It enables users to connect multiple bank accounts and monitor the real-time carbon footprints based on purchases. It features personalized recommendations for sustainable alternatives, social groups with events and interactions, and more.",Open banking platform for individuals,mympact.io,"FinTech
 Environment Tech
 Sustainability Tech","Banking Tech
 Air Pollution Management Tech",Banking Tech,28.98,(3) Economic & Regulatory Incentive,,Use Less,Covering FInancial Risk,Financial Intelligence & Decision Making,2020,,Switzerland,Yes,Seed,"$163,019",Nascent,"Friday, 3 December 2021",0.2,0.3,,0,0.2,0.7,,0,0.2,Nascent,,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Ener2Crowd,Startup,"Ener2Crowd is an equity-based crowdfunding platform for energy projects. Companies submit their projects and projects are posted online after the validation from the platform. Investors invest in the projects in exchange for a fixed return paid after a set duration of time. The duration of the project varies between 3 and 7 years. The platform provides secondary trading feature, that enables the investors to sell their T.d.R. on the marketplace.",Crowdfunding platform for energy projects,ener2crowd.com,"FinTech
 FinTech","Investment Tech
 Crowdfunding",Investment Tech,28.67,(3) Economic & Regulatory Incentive,,,,,2018,,Italy,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Clima Investments,Startup,"Clima is an online platform investing in social impact projects. Users can choose from multiple sectors including global infrastructure, green-house emissions, green bonds, and shares.",Online platform investing in social impact projects,clima.investments,FinTech,Investment Tech,Investment Tech,28.36,(3) Economic & Regulatory Incentive,,,,,2019,,United Kingdom,Yes,Funding Raised,,Emerging,,0.5,0.3,,0,0.7,0.7,,0,0.64,Emerging,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Greenomy,Startup,SaaS-based knowledge management solutions for financial institutions. It enables companies and investors to comply with the EU sustainable finance taxonomy regulations. It also enables the redirection of funds towards sustainable activities.,SaaS-based knowledge management solutions for financial institutions,greenomy.io,FinTech,RegTech,RegTech,26.8,(3) Economic & Regulatory Incentive,,,,Legislation Insights & Intelligence,2020,,Luxembourg,Yes,Seed,,Nascent,"Monday, 31 January 2022",0.2,0.3,,0,0.2,0.7,,0,0.2,Nascent,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Joukon Voima,Startup,Joukonvoima is a P2P lending platform for sustainable energy projects. Investor also receives non-monetary rewards along with returns. It also offers a lending opportunity to investors for sustainable energy projects. Interest rate varies depending on the risk profile of the projects.,P2P lending platform for sustainable energy projects,joukonvoima.fi,"FinTech
 FinTech
 Energy Tech
 Environment Tech
 Sustainability Tech","Alternative Lending
 Crowdfunding
 Renewable Energy Tech",Alternative Lending,23.46,(3) Economic & Regulatory Incentive,,,,,2014,,Finland,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1,Round2 Capital Partners,Startup,"Round2 Capital Partners provides revenue based growth financing from EUR 0.5-5M to SMEs in Europe. To be eligible, the business should have a minimum annual revenue of EUR 1M and should have been in operation for at least 3 years. Repayments are made in the form of a fixed percentage of revenue, and usually, repayments range from 3 to 5 years. Focuses on companies with themes like innovation, digitization, internationalization, intellectual capital, and sustainability. Revenue participation financing may be combined with a minority equity stake.",Revenue-based financing for European SMEs,round2cap.com,"FinTech
 Investment Industry","Alternative Lending
 Private Debt Funds",Alternative Lending,20.27,(3) Economic & Regulatory Incentive,,,,,2015,,Austria,Yes,Funding Raised,,Mature,,1,0.3,,0,0.7,0.7,,0,0.79,Mature,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
